代码,简称,基金经理,基金公司,资产规模,评级评分,涨幅评分,业绩评分,综合评分,上海证券评级,招商证券评级,济安金信评级,晨星评级,近3月涨幅,近3月四分位,近6月涨幅,近6月四分位,近1年涨幅,近1年四分位,近2年涨幅,近2年四分位,近3年涨幅,近3年四分位,近5年涨幅,近5年四分位,选证能力,收益率,抗风险,稳定性,择时能力
004010,华泰柏瑞鼎利灵活,郑青,华泰柏瑞,40.58亿元,96.0,46,83.5,83.5,5,4,5,5,-0.55%,良好,2.80%,不佳,8.45%,一般,8.66%,优秀,14.16%,优秀,49.64%,优秀,85.0,80.0,85.0,85.0,75.0
002863,金信深圳成长混合,黄飙,金信,4.73亿元,84.00000000000001,88,63.5,72.10000000000001,5,5,5,3,1.31%,良好,24.72%,优秀,10.96%,良好,-2.41%,良好,11.53%,优秀,93.96%,优秀,75.0,65.0,60.0,55.0,80.0
004011,华泰柏瑞鼎利灵活,郑青,华泰柏瑞,90.60亿元,92.0,46,83.5,82.3,5,3,5,5,-0.60%,良好,2.67%,不佳,8.18%,一般,8.12%,优秀,13.31%,优秀,47.67%,优秀,85.0,80.0,85.0,85.0,75.0
519212,万家宏观择时多策,黄海,万家,14.43亿元,96.0,30,64.0,70.19999999999999,4,5,5,5,-15.83%,不佳,-6.06%,不佳,-5.27%,不佳,5.76%,优秀,53.29%,优秀,78.54%,优秀,75.0,70.0,60.0,65.0,70.0
000480,东方红新动力混合,周云,上海东方,20.73亿元,96.0,96,78.5,85.5,5,4,5,5,0.54%,良好,17.05%,优秀,24.57%,优秀,14.40%,优秀,9.20%,优秀,78.59%,优秀,95.0,90.0,75.0,75.0,75.0
001071,华安媒体互联网混,胡宜斌,华安,58.01亿元,96.0,100,69.5,80.5,4,5,5,5,5.54%,优秀,27.65%,优秀,30.66%,优秀,2.18%,优秀,-1.26%,优秀,44.00%,优秀,70.0,85.0,65.0,65.0,85.0
003592,华泰柏瑞享利混合,董辰,华泰柏瑞,4.11亿元,92.0,58,84.0,83.8,5,3,5,5,-0.17%,良好,3.22%,一般,9.20%,一般,10.06%,优秀,15.04%,优秀,38.26%,优秀,90.0,80.0,85.0,85.0,75.0
217002,招商安泰平衡混合,李崟,招商,2.03亿元,84.00000000000001,58,79.5,78.7,5,5,5,3,-2.12%,良好,4.94%,一般,10.06%,一般,6.31%,优秀,3.50%,优秀,61.51%,优秀,80.0,85.0,80.0,80.0,70.0
001706,诺安积极回报混合,刘慧影,诺安,14.52亿元,84.00000000000001,80,63.5,71.30000000000001,5,5,5,3,-8.18%,不佳,16.14%,优秀,30.45%,优秀,16.86%,优秀,0.49%,优秀,48.35%,优秀,70.0,100.0,55.0,50.0,85.0
001479,中邮风格轮动灵活,吴尚,中邮,0.66亿元,84.00000000000001,98,65.5,74.3,5,5,5,3,7.06%,优秀,33.31%,优秀,29.95%,优秀,3.41%,优秀,-6.67%,良好,112.49%,优秀,70.0,75.0,60.0,70.0,80.0
002207,前海开源金银珠宝,吴国清,前海开源,6.62亿元,92.0,60,70.0,75.6,5,3,5,5,-9.21%,不佳,-5.33%,不佳,20.91%,优秀,8.35%,优秀,22.03%,优秀,38.59%,优秀,75.0,75.0,70.0,65.0,65.0
217021,招商优势企业混合,翟相栋,招商,64.25亿元,96.0,100,74.0,83.19999999999999,4,5,5,5,4.61%,优秀,39.29%,优秀,48.88%,优秀,45.48%,优秀,52.99%,优秀,80.54%,优秀,70.0,100.0,70.0,55.0,95.0
004497,前海开源多元策略,叶嘉,前海开源,2.85亿元,92.0,76,79.5,82.89999999999999,5,3,5,5,-6.47%,不佳,12.34%,良好,30.08%,优秀,10.80%,优秀,3.55%,优秀,77.22%,优秀,95.0,90.0,80.0,75.0,55.0
001433,易方达瑞景混合,杨康,易方达,7.58亿元,92.0,60,90.5,87.89999999999999,5,3,5,5,1.46%,优秀,3.21%,一般,8.42%,一般,11.41%,优秀,11.48%,优秀,34.06%,良好,90.0,80.0,95.0,90.0,75.0
160106,南方高增长混合(,张延闽,南方,13.51亿元,96.0,38,74.5,77.3,5,4,5,5,-3.13%,一般,4.38%,不佳,11.87%,一般,-9.28%,良好,-13.38%,优秀,33.68%,良好,70.0,70.0,75.0,75.0,80.0
001075,宝盈转型动力混合,容志能,宝盈,5.21亿元,92.0,100,73.0,81.39999999999999,5,5,5,4,7.77%,优秀,26.25%,优秀,50.60%,优秀,38.81%,优秀,19.64%,优秀,67.94%,优秀,65.0,95.0,70.0,60.0,90.0
005094,万家臻选混合A,莫海波,万家,31.04亿元,84.00000000000001,76,77.0,79.0,5,5,5,3,-8.04%,不佳,15.49%,良好,40.04%,优秀,7.92%,优秀,4.73%,优秀,119.02%,优秀,80.0,100.0,75.0,60.0,80.0
001836,易方达瑞祥灵活配,林虎,易方达,1.35亿元,92.0,44,89.5,85.7,5,3,5,5,0.13%,良好,2.44%,不佳,8.09%,一般,10.46%,优秀,10.79%,优秀,32.70%,良好,80.0,80.0,95.0,85.0,80.0
001835,易方达瑞祥灵活配,林虎,易方达,3.14亿元,96.0,44,90.0,87.2,5,4,5,5,0.13%,良好,2.56%,不佳,8.31%,一般,10.83%,优秀,11.48%,优秀,34.00%,良好,80.0,80.0,95.0,90.0,80.0
004814,中欧红利优享混合,蓝小康,中欧,29.10亿元,92.0,72,76.5,80.7,5,5,5,4,-5.54%,不佳,5.49%,一般,27.71%,优秀,9.00%,优秀,6.20%,优秀,77.92%,优秀,95.0,95.0,75.0,75.0,50.0
161611,融通内需驱动混合,范琨,融通,10.77亿元,96.0,30,76.5,77.69999999999999,5,4,5,5,-10.49%,不佳,-7.79%,不佳,5.80%,不佳,15.47%,优秀,7.44%,优秀,97.97%,优秀,70.0,70.0,80.0,80.0,65.0
004833,先锋聚利混合A,曾捷,先锋,0.01亿元,96.0,90,82.0,87.0,5,5,4,5,12.66%,优秀,37.26%,优秀,43.05%,优秀,22.84%,优秀,16.55%,优秀,9.60%,一般,75.0,100.0,80.0,70.0,95.0
004351,汇丰晋信珠三角区,吴培文,汇丰晋信,1.07亿元,96.0,94,60.5,74.5,5,4,5,5,3.43%,优秀,30.34%,优秀,18.46%,良好,1.09%,优秀,0.32%,优秀,68.90%,优秀,65.0,70.0,55.0,55.0,85.0
210009,金鹰核心资源混合,陈颖,金鹰,7.53亿元,92.0,100,62.0,74.8,5,3,5,5,6.57%,优秀,30.70%,优秀,36.06%,优秀,42.02%,优秀,15.09%,优秀,75.26%,优秀,70.0,80.0,55.0,55.0,85.0
001487,宝盈优势产业混合,杨思亮,宝盈,8.75亿元,92.0,80,80.5,83.89999999999999,5,5,5,4,-0.72%,良好,4.47%,一般,15.86%,良好,7.13%,优秀,-7.12%,良好,139.88%,优秀,90.0,85.0,80.0,80.0,70.0
003822,中信建投轮换混合,栾江伟,中信建投,6.76亿元,96.0,100,78.0,85.6,5,4,5,5,3.92%,优秀,20.26%,优秀,23.44%,优秀,6.38%,优秀,6.90%,优秀,90.55%,优秀,85.0,90.0,75.0,75.0,80.0
003823,中信建投轮换混合,栾江伟,中信建投,4.12亿元,92.0,100,78.0,84.39999999999999,5,3,5,5,3.81%,优秀,20.02%,优秀,22.94%,优秀,5.52%,优秀,5.63%,优秀,86.73%,优秀,85.0,90.0,75.0,75.0,80.0
006274,圆信永丰医药健康,肖世源,圆信永丰,1.68亿元,96.0,92,60.5,74.3,5,5,4,5,5.87%,优秀,35.03%,优秀,17.86%,良好,-3.36%,优秀,21.92%,优秀,27.44%,良好,70.0,70.0,55.0,55.0,80.0
006567,中泰星元灵活配置,姜诚,中泰证券(上海)资管,53.29亿元,96.0,78,77.0,82.8,4,5,5,5,-2.96%,一般,6.98%,一般,18.78%,良好,3.46%,优秀,9.39%,优秀,111.29%,优秀,90.0,90.0,75.0,75.0,65.0
002837,华夏网购精选混合,孙蒙,华夏,2.11亿元,92.0,82,81.5,84.7,5,5,5,4,-2.70%,一般,9.50%,良好,18.60%,良好,7.78%,优秀,5.95%,优秀,45.23%,优秀,85.0,90.0,80.0,75.0,85.0
020009,国泰金鹏蓝筹混合,胡松,国泰,13.86亿元,96.0,84,76.5,83.1,5,4,5,5,0.12%,良好,13.26%,良好,18.11%,良好,1.89%,优秀,-5.83%,良好,64.90%,优秀,80.0,80.0,75.0,75.0,80.0
005039,鹏扬景兴混合A,焦翠,鹏扬,1.44亿元,96.0,78,83.5,86.7,5,5,4,5,0.65%,一般,3.38%,一般,6.89%,良好,7.85%,优秀,8.63%,优秀,34.98%,优秀,85.0,80.0,85.0,85.0,75.0
007812,淳厚信泽混合C,薛莉丽,淳厚,1.55亿元,92.0,96,79.5,84.9,5,3,5,5,2.04%,优秀,14.93%,良好,28.01%,优秀,7.00%,优秀,0.68%,优秀,67.13%,优秀,85.0,90.0,80.0,75.0,65.0
007509,华商润丰灵活配置,胡中原,华商,12.67亿元,92.0,100,75.5,82.89999999999999,5,3,5,5,14.94%,优秀,51.42%,优秀,55.23%,优秀,42.70%,优秀,53.94%,优秀,164.73%,优秀,80.0,100.0,70.0,65.0,90.0
006718,国融融盛龙头严选,周德生,国融,3.13亿元,96.0,100,76.5,84.69999999999999,5,5,4,5,7.56%,优秀,42.75%,优秀,60.85%,优秀,61.37%,优秀,34.33%,优秀,91.69%,优秀,85.0,100.0,75.0,50.0,80.0
008187,淳厚信睿混合C,薛莉丽,淳厚,4.89亿元,92.0,92,77.5,83.3,5,3,5,5,0.33%,良好,16.54%,良好,28.80%,优秀,6.05%,优秀,6.50%,优秀,---,,85.0,90.0,75.0,75.0,75.0
008244,上银鑫卓混合A,卢扬,上银,8.95亿元,92.0,70,81.5,83.5,3,5,5,5,-1.87%,良好,3.84%,不佳,18.20%,良好,6.16%,优秀,-9.37%,优秀,45.16%,优秀,80.0,95.0,80.0,80.0,80.0
008271,大成优势企业混合,刘旭,大成,27.15亿元,92.0,92,81.0,85.4,5,5,5,4,-0.54%,良好,10.38%,良好,26.41%,优秀,17.83%,优秀,7.07%,优秀,115.36%,优秀,95.0,95.0,80.0,80.0,60.0
008810,安信民稳增长混合,张翼飞,安信,8.27亿元,92.0,80,80.5,83.89999999999999,5,3,5,5,-2.17%,不佳,8.36%,优秀,18.54%,优秀,9.27%,优秀,16.42%,优秀,52.02%,优秀,90.0,90.0,80.0,80.0,65.0
008893,创金合信鑫利混合,闫一帆,创金合信,0.41亿元,96.0,42,95.0,90.0,5,4,5,5,0.67%,一般,0.94%,不佳,4.55%,不佳,10.59%,优秀,14.68%,优秀,47.06%,优秀,100.0,75.0,100.0,100.0,75.0
008480,永赢股息优选A,许拓,永赢,5.29亿元,96.0,66,80.5,83.69999999999999,5,5,4,5,-5.04%,一般,-6.17%,不佳,16.89%,良好,9.74%,优秀,0.93%,优秀,---,,85.0,100.0,80.0,80.0,60.0
008270,大成睿享混合C,徐彦,大成,21.14亿元,92.0,96,81.0,85.80000000000001,5,3,5,5,2.88%,优秀,14.26%,良好,21.50%,优秀,16.08%,优秀,16.35%,优秀,77.73%,优秀,95.0,90.0,80.0,80.0,65.0
008488,华商恒益稳健混合,周海栋,华商,4.43亿元,92.0,65,75.5,79.39999999999999,5,5,5,4,-2.21%,不佳,10.19%,优秀,15.21%,优秀,1.34%,一般,13.62%,优秀,---,,80.0,80.0,75.0,80.0,65.0
008835,富国量化对冲策略,方旻,富国,0.61亿元,92.0,88,80.5,84.69999999999999,5,5,3,5,0.58%,一般,-1.29%,良好,0.20%,优秀,5.75%,优秀,7.07%,优秀,---,,65.0,70.0,85.0,85.0,75.0
009005,创金合信鑫祺混合,闫一帆,创金合信,2.95亿元,96.0,80,80.5,85.1,4,5,5,5,-1.34%,不佳,8.57%,优秀,9.98%,优秀,6.24%,优秀,12.50%,优秀,---,,90.0,80.0,80.0,80.0,75.0
008091,中信保诚红利精选,提云涛,中信保诚,0.27亿元,92.0,82,80.5,84.1,5,5,5,4,-2.11%,良好,6.10%,一般,16.64%,良好,7.87%,优秀,-0.16%,优秀,56.81%,优秀,85.0,90.0,80.0,80.0,70.0
005985,兴业聚华混合C,丁进,兴业,2.21亿元,92.0,100,81.0,86.2,5,3,5,5,5.94%,优秀,12.76%,优秀,18.66%,优秀,14.99%,优秀,12.63%,优秀,---,,95.0,85.0,80.0,80.0,70.0
008348,中信建投甄选混合,栾江伟,中信建投,2.96亿元,92.0,100,78.0,84.39999999999999,5,3,5,5,3.66%,优秀,20.99%,优秀,22.92%,优秀,4.99%,优秀,7.83%,优秀,104.31%,优秀,90.0,90.0,75.0,70.0,80.0
008420,广发招泰A,王予柯,广发,0.38亿元,96.0,92,87.5,90.5,5,5,4,5,1.27%,良好,5.16%,良好,12.94%,优秀,13.86%,优秀,13.05%,优秀,---,,85.0,85.0,90.0,85.0,80.0
008846,大成民稳增长混合,徐雄晖,大成,2.30亿元,96.0,96,83.5,88.5,5,5,4,5,1.91%,优秀,4.10%,良好,9.80%,优秀,9.99%,优秀,11.67%,优秀,---,,85.0,80.0,85.0,85.0,75.0
007777,中邮研究精选混合,江刘玮,中邮,3.69亿元,96.0,54,74.0,78.6,5,4,5,5,-3.08%,一般,5.94%,一般,11.19%,一般,-7.63%,优秀,-8.32%,优秀,56.74%,优秀,65.0,70.0,75.0,75.0,80.0
008980,中邮科技创新精选,王瑶,中邮,5.15亿元,92.0,100,70.0,79.6,5,5,5,4,8.99%,优秀,29.25%,优秀,41.03%,优秀,16.96%,优秀,-2.63%,优秀,---,,70.0,90.0,65.0,65.0,85.0
009101,安信稳健增利混合,张翼飞,安信,27.38亿元,92.0,80,80.5,83.89999999999999,5,3,5,5,-0.03%,不佳,6.69%,优秀,12.59%,优秀,8.16%,优秀,11.83%,优秀,---,,90.0,85.0,80.0,80.0,70.0
008477,安信价值驱动三年,袁玮,安信,0.75亿元,92.0,84,75.5,81.3,3,5,5,5,-4.93%,一般,9.15%,一般,24.21%,优秀,8.65%,优秀,2.89%,优秀,76.40%,优秀,90.0,90.0,75.0,75.0,50.0
009199,万家价值优势一年,莫海波,万家,9.07亿元,84.00000000000001,80,77.0,79.4,5,5,5,3,-6.12%,不佳,19.73%,优秀,42.91%,优秀,11.14%,优秀,4.63%,优秀,---,,75.0,100.0,75.0,60.0,85.0
009690,易方达瑞锦混合C,杨康,易方达,8.05亿元,92.0,82,84.0,86.2,5,3,5,5,1.18%,良好,4.84%,一般,13.95%,良好,15.31%,优秀,17.51%,优秀,---,,80.0,85.0,85.0,85.0,80.0
009215,易方达瑞川混合A,杨康,易方达,2.69亿元,96.0,82,83.5,87.10000000000001,5,5,4,5,0.95%,良好,5.76%,一般,13.51%,良好,13.03%,优秀,11.92%,优秀,---,,85.0,85.0,85.0,80.0,75.0
009650,嘉实精选平衡混合,董福焱,嘉实,0.20亿元,92.0,90,75.0,81.6,5,3,5,5,-1.85%,良好,11.53%,优秀,12.22%,良好,1.66%,优秀,1.84%,优秀,---,,85.0,80.0,75.0,75.0,60.0
001247,华泰柏瑞新利混合,郑青,华泰柏瑞,15.58亿元,96.0,46,83.5,83.5,5,4,5,5,-0.51%,良好,2.78%,不佳,8.55%,一般,8.61%,优秀,14.12%,优秀,61.42%,优秀,85.0,80.0,85.0,85.0,75.0
008894,创金合信鑫利混合,闫一帆,创金合信,3.47亿元,92.0,42,95.0,88.8,5,3,5,5,0.67%,一般,0.93%,不佳,4.51%,不佳,10.33%,优秀,14.33%,优秀,45.39%,优秀,100.0,75.0,100.0,100.0,75.0
009700,长江添利混合A,漆志伟,长江证券(上海)资管,0.24亿元,96.0,100,86.0,90.4,5,5,4,5,1.82%,优秀,8.40%,优秀,13.13%,优秀,12.05%,优秀,9.90%,优秀,---,,100.0,85.0,85.0,85.0,80.0
009102,鹏扬红利优选混合,李人望,鹏扬,1.66亿元,92.0,84,78.5,83.10000000000001,5,5,5,4,-3.46%,一般,8.03%,一般,21.36%,优秀,2.07%,优秀,-7.78%,优秀,---,,85.0,90.0,80.0,75.0,55.0
010056,平安瑞兴1年持有,高勇标,平安,10.02亿元,84.00000000000001,96,88.0,87.6,5,5,5,3,3.43%,优秀,5.31%,良好,14.08%,优秀,22.71%,优秀,26.19%,优秀,---,,85.0,85.0,90.0,90.0,80.0
009707,工银新兴制造混合,张宇帆,工银,7.07亿元,96.0,100,81.5,87.69999999999999,5,5,4,5,18.76%,优秀,44.92%,优秀,77.93%,优秀,33.44%,优秀,13.38%,优秀,---,,100.0,100.0,80.0,70.0,65.0
970007,华安证券汇赢增利,樊艳,华安证券资管,3.14亿元,92.0,46,81.5,81.1,5,3,5,5,-0.25%,良好,1.66%,不佳,10.00%,一般,7.34%,优秀,7.45%,优秀,---,,80.0,80.0,85.0,80.0,65.0
009887,广发稳健优选六个,王明旭,广发,10.75亿元,92.0,66,79.5,81.89999999999999,5,5,5,4,-4.78%,不佳,3.99%,一般,12.72%,优秀,-3.23%,良好,-6.16%,良好,---,,80.0,90.0,80.0,75.0,70.0
970008,华安证券汇赢增利,樊艳,华安证券资管,1.77亿元,92.0,70,82.0,83.8,5,3,5,5,-0.05%,良好,2.07%,不佳,10.88%,良好,9.09%,优秀,10.07%,优秀,---,,80.0,85.0,85.0,80.0,65.0
009796,大成汇享一年持有,徐雄晖,大成,0.50亿元,96.0,92,83.5,88.10000000000001,4,5,5,5,1.55%,良好,3.80%,良好,9.40%,优秀,8.72%,优秀,9.80%,优秀,---,,85.0,80.0,85.0,85.0,75.0
010135,宏利高研发6个月,王鹏,宏利,2.83亿元,84.00000000000001,100,71.0,77.80000000000001,5,5,5,3,7.42%,优秀,25.54%,优秀,63.05%,优秀,8.50%,优秀,2.70%,优秀,---,,75.0,100.0,65.0,55.0,90.0
009908,湘财长泽灵活配置,徐亦达,湘财,2.02亿元,92.0,88,80.5,84.69999999999999,5,3,5,5,-3.11%,一般,12.76%,良好,24.30%,优秀,6.17%,优秀,16.55%,优秀,---,,100.0,90.0,80.0,80.0,55.0
010606,创金合信鑫祥混合,黄弢,创金合信,0.40亿元,92.0,82,84.5,86.5,5,3,5,5,0.51%,一般,4.85%,良好,7.19%,良好,6.81%,优秀,11.08%,优秀,---,,100.0,75.0,85.0,85.0,75.0
010452,广发瑞福精选混合,王丽媛,广发,7.70亿元,92.0,100,77.0,83.8,5,5,3,5,3.79%,优秀,22.64%,优秀,25.88%,优秀,4.86%,优秀,-9.25%,优秀,---,,85.0,90.0,75.0,75.0,70.0
009994,嘉实创新先锋混合,王贵重,嘉实,11.11亿元,92.0,100,76.0,83.2,5,5,3,5,2.86%,优秀,36.25%,优秀,59.70%,优秀,33.16%,优秀,19.63%,优秀,---,,100.0,100.0,70.0,65.0,75.0
010739,大成优选升级一年,戴军,大成,0.09亿元,92.0,51,77.5,79.19999999999999,5,3,5,5,-5.01%,一般,7.08%,一般,10.04%,一般,-12.07%,良好,-7.01%,优秀,---,,75.0,75.0,80.0,80.0,65.0
010738,大成优选升级一年,戴军,大成,2.40亿元,96.0,51,77.5,80.39999999999999,5,4,5,5,-4.91%,一般,7.32%,一般,10.50%,一般,-11.37%,良好,-5.88%,优秀,---,,75.0,75.0,80.0,80.0,65.0
001337,鹏华弘益混合C,范晶伟,鹏华,0.93亿元,92.0,72,81.0,83.4,5,3,5,5,-4.51%,一般,-0.96%,不佳,20.25%,优秀,18.10%,优秀,16.56%,优秀,42.86%,优秀,80.0,95.0,80.0,80.0,75.0
010179,大成企业能力驱动,李博,大成,1.09亿元,92.0,88,79.5,84.1,5,3,5,5,-2.57%,良好,6.61%,一般,23.38%,优秀,11.43%,优秀,-0.19%,优秀,---,,85.0,95.0,80.0,80.0,55.0
010658,海富通欣睿混合C,江勇,海富通,1.56亿元,92.0,100,80.0,85.6,5,3,5,5,1.95%,优秀,7.73%,优秀,11.05%,优秀,8.86%,优秀,10.09%,优秀,---,,85.0,80.0,80.0,80.0,75.0
009939,淳厚欣享一年持有,陈文,淳厚,0.78亿元,92.0,96,78.0,84.0,5,3,5,5,0.15%,良好,17.43%,优秀,29.81%,优秀,7.01%,优秀,7.03%,优秀,---,,90.0,90.0,75.0,75.0,75.0
006038,大成景恒混合C,苏秉毅,大成,4.32亿元,92.0,100,59.0,73.0,5,3,5,5,6.89%,优秀,41.98%,优秀,21.36%,优秀,13.89%,优秀,11.83%,优秀,77.92%,优秀,65.0,75.0,50.0,55.0,95.0
010657,海富通欣睿混合A,江勇,海富通,0.98亿元,96.0,100,83.0,88.6,5,4,5,5,1.99%,优秀,7.84%,优秀,11.27%,优秀,9.30%,优秀,10.75%,优秀,---,,85.0,80.0,85.0,80.0,75.0
010380,广发均衡优选混合,王明旭,广发,2.09亿元,92.0,72,79.5,82.5,5,3,5,5,-4.72%,一般,4.08%,一般,12.33%,良好,-4.49%,良好,-8.33%,良好,---,,80.0,90.0,80.0,75.0,70.0
010661,安信稳健聚申一年,张翼飞,安信,0.47亿元,92.0,80,80.5,83.89999999999999,5,3,5,5,-0.87%,不佳,8.62%,优秀,17.20%,优秀,8.96%,优秀,14.29%,优秀,---,,90.0,85.0,80.0,80.0,70.0
010930,大成核心价值甄选,刘旭,大成,3.51亿元,92.0,82,79.5,83.5,5,3,5,5,-0.87%,良好,9.31%,一般,18.96%,良好,12.51%,优秀,6.13%,优秀,---,,85.0,90.0,80.0,80.0,60.0
011333,鹏华品质优选混合,袁航,鹏华,32.64亿元,96.0,76,81.5,85.29999999999998,4,5,5,5,-6.86%,不佳,13.09%,良好,24.60%,优秀,2.25%,优秀,-7.50%,优秀,---,,95.0,100.0,80.0,75.0,65.0
001322,东吴新趋势价值线,刘元海,东吴,5.61亿元,92.0,100,74.0,82.0,5,5,5,4,6.30%,优秀,23.91%,优秀,68.07%,优秀,84.74%,优秀,56.29%,优秀,222.97%,优秀,75.0,100.0,70.0,60.0,85.0
010447,中邮未来成长混合,金振振,中邮,0.96亿元,92.0,94,69.5,78.7,3,5,5,5,1.88%,优秀,22.93%,优秀,20.12%,良好,12.87%,优秀,15.18%,优秀,---,,75.0,75.0,65.0,70.0,85.0
011174,中庚价值品质一年,吴承根,中庚,25.24亿元,96.0,51,70.5,76.19999999999999,5,4,5,5,-10.05%,不佳,2.10%,不佳,15.76%,良好,-14.45%,良好,-5.50%,优秀,---,,80.0,70.0,70.0,65.0,70.0
010841,华宝红利精选混合,唐雪倩,华宝,1.44亿元,92.0,70,80.0,82.6,5,3,5,5,-1.80%,良好,3.19%,不佳,17.11%,良好,14.57%,优秀,5.91%,优秀,---,,80.0,95.0,80.0,80.0,65.0
011468,国富竞争优势三年,赵晓东,国海,8.54亿元,92.0,88,80.0,84.39999999999999,3,5,5,5,-5.63%,一般,12.78%,良好,28.64%,优秀,4.70%,优秀,0.24%,优秀,---,,95.0,95.0,80.0,75.0,55.0
011532,工银聚丰混合A,盛震山,工银,0.74亿元,92.0,60,83.5,83.7,3,5,5,5,-0.33%,不佳,1.63%,不佳,13.38%,优秀,20.34%,优秀,16.59%,优秀,---,,80.0,85.0,85.0,85.0,75.0
010714,东方红远见价值混,周杨,上海东方,17.15亿元,92.0,86,73.0,79.99999999999999,3,5,5,5,-0.54%,良好,16.18%,良好,15.64%,良好,-2.77%,优秀,1.72%,优秀,---,,80.0,80.0,70.0,70.0,80.0
011570,鹏华鑫远价值一年,袁航,鹏华,4.93亿元,92.0,76,81.0,83.8,3,5,5,5,-6.46%,不佳,16.04%,良好,34.75%,优秀,13.55%,优秀,4.43%,优秀,---,,100.0,100.0,80.0,75.0,55.0
010460,兴业研究精选混合,邹慧,兴业,4.23亿元,96.0,100,75.0,83.8,5,5,4,5,12.17%,优秀,27.91%,优秀,38.17%,优秀,7.24%,优秀,-2.05%,优秀,---,,95.0,95.0,70.0,70.0,70.0
010605,创金合信鑫祥混合,黄弢,创金合信,0.14亿元,96.0,82,85.0,88.0,5,4,5,5,0.61%,一般,5.07%,良好,7.62%,良好,7.72%,优秀,12.45%,优秀,---,,100.0,80.0,85.0,85.0,75.0
011997,景顺长城安盈回报,邹立虎,景顺长城,0.64亿元,92.0,72,81.0,83.4,3,5,5,5,-1.86%,不佳,2.41%,一般,14.34%,优秀,10.81%,优秀,14.94%,优秀,---,,95.0,85.0,80.0,80.0,70.0
011019,景顺长城安泽回报,李怡文,景顺长城,0.17亿元,92.0,80,81.5,84.5,5,3,5,5,-0.53%,不佳,6.60%,优秀,15.94%,优秀,11.80%,优秀,15.57%,优秀,---,,100.0,85.0,80.0,80.0,70.0
012344,嘉实领先优势混合,张金涛,嘉实,40.58亿元,92.0,84,76.0,81.60000000000001,3,5,5,5,-4.22%,一般,8.91%,一般,24.11%,优秀,2.03%,优秀,-10.29%,优秀,---,,90.0,90.0,75.0,75.0,55.0
011574,鹏华领航一年持有,刘玉江,鹏华,0.34亿元,92.0,78,80.0,83.39999999999999,3,5,5,5,-3.69%,一般,8.27%,一般,19.67%,良好,5.57%,优秀,1.27%,优秀,---,,90.0,90.0,80.0,80.0,60.0
012153,博时研究慧选混合,吴鹏,博时,1.19亿元,92.0,92,80.5,85.1,3,5,5,5,-0.28%,良好,14.34%,良好,45.07%,优秀,19.81%,优秀,4.43%,优秀,---,,95.0,100.0,80.0,75.0,55.0
012138,景顺长城安益回报,邓敬东,景顺长城,3.31亿元,92.0,76,80.5,83.49999999999999,3,5,5,5,-0.75%,不佳,3.84%,良好,10.74%,优秀,7.38%,优秀,9.72%,优秀,---,,95.0,80.0,80.0,80.0,70.0
011033,南方宝恒混合A,孙鲁闽,南方,8.21亿元,92.0,84,87.0,88.2,3,5,5,5,0.70%,一般,2.94%,一般,9.43%,优秀,8.08%,优秀,8.42%,优秀,---,,90.0,80.0,90.0,85.0,75.0
008116,银华沪深股通精选,和玮,银华,0.80亿元,92.0,88,76.0,82.0,5,5,5,4,-5.58%,一般,10.75%,良好,33.55%,优秀,11.25%,优秀,7.63%,优秀,---,,75.0,90.0,75.0,70.0,75.0
011905,安信价值启航混合,袁玮,安信,3.02亿元,92.0,84,75.5,81.3,3,5,5,5,-4.83%,一般,8.85%,一般,24.36%,优秀,7.61%,优秀,2.35%,优秀,---,,90.0,90.0,75.0,75.0,50.0
005975,东方红配置精选混,孔令超,上海东方,4.27亿元,92.0,76,84.5,85.89999999999999,5,3,5,5,-0.55%,不佳,4.83%,良好,11.62%,优秀,8.17%,优秀,8.24%,优秀,32.25%,优秀,95.0,80.0,85.0,85.0,75.0
010385,华安汇嘉精选混合,王斌,华安,17.61亿元,96.0,66,78.0,82.19999999999999,5,4,5,5,-4.15%,一般,2.02%,不佳,14.97%,良好,-0.66%,优秀,-4.72%,优秀,---,,80.0,85.0,80.0,80.0,55.0
002152,华宝核心优势混合,钟奇,华宝,0.69亿元,96.0,80,77.5,83.3,5,5,4,5,-4.72%,不佳,16.59%,优秀,35.55%,优秀,6.28%,优秀,-1.43%,优秀,53.52%,优秀,90.0,95.0,75.0,65.0,75.0
519195,万家品质生活混合,莫海波,万家,41.13亿元,84.00000000000001,80,77.0,79.4,5,5,5,3,-5.87%,不佳,17.86%,优秀,41.19%,优秀,4.30%,优秀,3.30%,优秀,89.14%,优秀,80.0,100.0,75.0,60.0,80.0
005443,国金量化多策略A,马芳,国金,5.41亿元,96.0,80,72.0,80.0,4,5,5,5,-2.94%,一般,8.84%,良好,15.57%,良好,-1.64%,良好,11.51%,优秀,55.82%,优秀,80.0,80.0,70.0,70.0,70.0
001437,易方达瑞享混合I,武阳,易方达,4.47亿元,96.0,98,71.5,81.49999999999999,4,5,5,5,13.32%,优秀,38.05%,优秀,32.17%,优秀,-3.30%,良好,31.09%,优秀,113.26%,优秀,85.0,80.0,70.0,65.0,65.0
001832,易方达瑞恒灵活配,萧楠,易方达,25.45亿元,92.0,18,70.5,71.69999999999999,3,5,5,5,-5.48%,不佳,-0.77%,不佳,4.08%,不佳,-11.40%,一般,-3.96%,良好,76.04%,优秀,70.0,70.0,70.0,75.0,70.0
